run_name,exp,run,arc_features,arc_skip,arc_encoder_blocks,arc_num_conv,arc_latent_volume,arc_num_params,train_loss,valid_loss,test_loss,valid_F1,train_F1,test_F1,train_Accuracy,valid_Accuracy,test_Accuracy,train_Accuracy_seq,valid_Accuracy_seq,test_Accuracy_seq
s2m_skip1_f4_4_8,Seq2Motif_tRNA,s2m_skip1_f4_4_8,"[4, 4, 8]",1,2,2,256.0,1069,0.0830946943682173,0.09757607926925023,0.16904279755221474,0.8707133403116031,0.8943628947707651,0.6625866063289003,0.8770463253211885,0.8514891258149152,0.6050152011000542,0.0,0.0,0.0
s2m_skip0_f4_4_8,Seq2Motif_tRNA,s2m_skip0_f4_4_8,"[4, 4, 8]",0,2,2,256.0,973,0.10415031793324844,0.12463458254933357,0.16478672623634338,0.8371201122821575,0.8533192990293562,0.671510655985723,0.8319356338497998,0.7969234896409558,0.6120697450844033,0.0,0.0,0.0
s2m_skip1_f4_4_4,Seq2Motif_tRNA,s2m_skip1_f4_4_4,"[4, 4, 4]",1,2,2,128.0,805,0.08589982144210649,0.09943077837427457,0.17460932499832577,0.8708825916279044,0.8905573712893807,0.6560487184784208,0.8734069683946137,0.8494319100145972,0.6040274226228912,0.0,0.0,0.0
s2m_skip0_f4_4_4,Seq2Motif_tRNA,s2m_skip0_f4_4_4,"[4, 4, 4]",0,2,2,128.0,709,0.10564299931992656,0.12024738391240437,0.1515860060850779,0.823636693175548,0.8570664537287034,0.6947370020423431,0.8305238451923642,0.8060024974547946,0.6436820862103017,0.0,0.0,0.0
s2m_skip1_f64_64,Seq2Motif_tRNA,s2m_skip1_f64_64,"[64, 64]",1,1,2,4096.0,88065,0.019428882545427135,0.03943802478412787,0.20948809550868142,0.9528654579507849,0.9765819069874261,0.6476389504282024,0.9733618710192349,0.9459942136656445,0.5900952433736053,0.0,0.0,0.0
s2m_skip0_f64_64,Seq2Motif_tRNA,s2m_skip0_f64_64,"[64, 64]",0,1,2,4096.0,75777,0.028261066697861836,0.044090911746025085,0.1948129584391912,0.9450147035317594,0.9654318986018532,0.6383124881746713,0.9606299241045299,0.9371595261157206,0.5930747899063122,0.0,0.0,0.0
s2m_skip1_f32_64,Seq2Motif_tRNA,s2m_skip1_f32_64,"[32, 64]",1,1,2,4096.0,38081,0.029703250478791153,0.0445526751379172,0.182568265332116,0.9442480120283405,0.9629511704789707,0.6723168150219465,0.957712514260209,0.9358046956227924,0.6249329016355936,0.0,0.0,0.0
s2m_skip0_f32_64,Seq2Motif_tRNA,s2m_skip0_f32_64,"[32, 64]",0,1,2,4096.0,35009,0.031168505670907704,0.045907688016692795,0.1845931758483251,0.9417373655290832,0.9613545130690938,0.6602711859835643,0.955774010911502,0.9337690857207782,0.6169727257078782,0.0,0.0,0.0
s2m_skip1_f32_32,Seq2Motif_tRNA,s2m_skip1_f32_32,"[32, 32]",1,1,2,2048.0,22529,0.028945592596479084,0.044498031958937645,0.18532692889372507,0.9435228077724919,0.9638799465901825,0.655370074260595,0.9586618283683377,0.935407017164991,0.6150010978245809,0.0,0.0,0.0
s2m_skip0_f32_32,Seq2Motif_tRNA,s2m_skip0_f32_32,"[32, 32]",0,1,2,2048.0,19457,0.03600704742838507,0.05020677608748277,0.17515294750531515,0.9354008278049594,0.9541945463208382,0.6694653544143241,0.9476641835118415,0.925994621246265,0.6257106888596877,0.0,0.0,0.0
s2m_skip1_f16_64,Seq2Motif_tRNA,s2m_skip1_f16_64,"[16, 64]",1,1,2,4096.0,22305,0.0367885900904303,0.0522725327561299,0.19782102273570168,0.9317405208943628,0.9527839363881646,0.6646971877713338,0.94610558723815,0.9232981338614806,0.5943190541918555,0.0,0.0,0.0
s2m_skip0_f16_64,Seq2Motif_tRNA,s2m_skip0_f16_64,"[16, 64]",0,1,2,4096.0,21537,0.030803296431575134,0.047420840710401535,0.18430261645052168,0.9403572931774229,0.9624716083621204,0.6683221809497504,0.957072717390621,0.93148206585876,0.610833886780983,0.0,0.0,0.0
s2m_skip1_f16_32,Seq2Motif_tRNA,s2m_skip1_f16_32,"[16, 32]",1,1,2,2048.0,9825,0.0389411775800197,0.054501217479507126,0.1850830184088813,0.9288267209663174,0.9516939210829318,0.6341754691464576,0.9445411477620438,0.9199163532015556,0.5959952690532196,0.0,0.0,0.0
s2m_skip0_f16_32,Seq2Motif_tRNA,s2m_skip0_f16_32,"[16, 32]",0,1,2,2048.0,9057,0.04403252948237502,0.057986959194143615,0.17949345211187998,0.9254252431159653,0.9441184038931386,0.6744704004859776,0.9355604497891016,0.9137725036428462,0.6208720626831146,0.0,0.0,0.0
s2m_skip1_f16_16,Seq2Motif_tRNA,s2m_skip1_f16_16,"[16, 16]",1,1,2,1024.0,5889,0.04942950590149216,0.062045605232318245,0.17173437774181366,0.9201285962417565,0.9381147441022795,0.6860414395259601,0.9282468577886018,0.907570899534874,0.6318403777235472,0.0,0.0,0.0
s2m_skip0_f16_16,Seq2Motif_tRNA,s2m_skip0_f16_16,"[16, 16]",0,1,2,1024.0,5121,0.050038678895520126,0.06440843890110652,0.16554015543725756,0.9180330222835656,0.9371436518593178,0.6830450465178921,0.9274592734778062,0.9038575562870909,0.6413790897080024,0.0,0.0,0.0
