run_name,arc_features,arc_skip,arc_num_conv,arc_latent_volume,arc_num_params,arc_encoder_blocks,swaps,train_loss,valid_loss,test_loss,valid_F1,train_F1,test_F1,train_Accuracy,valid_Accuracy,test_Accuracy,train_Accuracy_seq,valid_Accuracy_seq,test_Accuracy_seq
n4-0-n8-1-skip0-0.0,"[4, 8]",0,2,512.0,644,1,0.0,,,0.14578910171985626,,,0.40020200513000737,,,0.40020200513000737,,,0.0
n4-0-n8-1-skip0,"[4, 8]",0,2,512.0,644,1,1.0,0.15069503684838612,0.1416829563677311,,0.39892153813079234,0.39312818722143145,,0.39312818722143145,0.39892153813079234,,0.0,0.0,
n4-0-n8-0-skip1-1.0,[4],1,2,512.0,140,0,1.0,,,0.2589983269572258,,,0.24807803088929284,,,0.24807803088929284,,,0.0
n4-0-n8-0-skip1-0.96875,[4],1,2,512.0,140,0,0.96875,,,0.2483190819621086,,,0.28426815358301943,,,0.28426815358301943,,,0.0
n4-0-n8-0-skip1-0.9375,[4],1,2,512.0,140,0,0.9375,,,0.24409929662942886,,,0.2978174683329654,,,0.2978174683329654,,,0.0
n4-0-n8-0-skip1-0.90625,[4],1,2,512.0,140,0,0.90625,,,0.23613553494215012,,,0.32446731463775297,,,0.32446731463775297,,,0.0
n4-0-n8-0-skip1-0.875,[4],1,2,512.0,140,0,0.875,,,0.2287452481687069,,,0.3473015234307266,,,0.3473015234307266,,,0.0
n4-0-n8-0-skip1-0.84375,[4],1,2,512.0,140,0,0.84375,,,0.22325250878930092,,,0.3680814096165955,,,0.3680814096165955,,,0.0
n4-0-n8-0-skip1-0.8125,[4],1,2,512.0,140,0,0.8125,,,0.21576927602291107,,,0.38978123125342923,,,0.38978123125342923,,,0.0
n4-0-n8-0-skip1-0.78125,[4],1,2,512.0,140,0,0.78125,,,0.20917366072535515,,,0.4142619032488818,,,0.4142619032488818,,,0.0
n4-0-n8-0-skip1-0.75,[4],1,2,512.0,140,0,0.75,,,0.20215696468949318,,,0.4354596239089885,,,0.4354596239089885,,,0.0
n4-0-n8-0-skip1-0.71875,[4],1,2,512.0,140,0,0.71875,,,0.19375541433691978,,,0.4635189516375089,,,0.4635189516375089,,,0.0
n4-0-n8-0-skip1-0.6875,[4],1,2,512.0,140,0,0.6875,,,0.18699363246560097,,,0.486676193309219,,,0.486676193309219,,,0.0
n4-0-n8-0-skip1-0.65625,[4],1,2,512.0,140,0,0.65625,,,0.1811940148472786,,,0.5055510924844567,,,0.5055510924844567,,,0.0
n4-0-n8-0-skip1-0.625,[4],1,2,512.0,140,0,0.625,,,0.17449882626533508,,,0.5305940742906576,,,0.5305940742906576,,,0.0
n4-0-n8-0-skip1-0.59375,[4],1,2,512.0,140,0,0.59375,,,0.16607654467225075,,,0.5563048348551154,,,0.5563048348551154,,,0.0
n4-0-n8-0-skip1-0.5625,[4],1,2,512.0,140,0,0.5625,,,0.15742865949869156,,,0.5850904229811318,,,0.5850904229811318,,,0.0
n4-0-n8-0-skip1-0.53125,[4],1,2,512.0,140,0,0.53125,,,0.15185295045375824,,,0.6015868736638434,,,0.6015868736638434,,,0.0
n4-0-n8-0-skip1-0.5,[4],1,2,512.0,140,0,0.5,,,0.1437506601214409,,,0.6296377645367478,,,0.6296377645367478,,,0.0
n4-0-n8-0-skip1-0.46875,[4],1,2,512.0,140,0,0.46875,,,0.1374768614768982,,,0.6515216016004522,,,0.6515216016004522,,,0.0
n4-0-n8-0-skip1-0.4375,[4],1,2,512.0,140,0,0.4375,,,0.1325492337346077,,,0.6665920324031545,,,0.6665920324031545,,,0.0
n4-0-n8-0-skip1-0.40625,[4],1,2,512.0,140,0,0.40625,,,0.1246158666908741,,,0.6966609924968623,,,0.6966609924968623,,,0.0
n4-0-n8-0-skip1-0.375,[4],1,2,512.0,140,0,0.375,,,0.11811478063464165,,,0.7165976190721615,,,0.7165976190721615,,,0.0
n4-0-n8-0-skip1-0.34375,[4],1,2,512.0,140,0,0.34375,,,0.1114280354231596,,,0.7384681988750763,,,0.7384681988750763,,,0.0
n4-0-n8-0-skip1-0.3125,[4],1,2,512.0,140,0,0.3125,,,0.10382861644029617,,,0.7639541804646567,,,0.7639541804646567,,,0.0
n4-0-n8-0-skip1-0.28125,[4],1,2,512.0,140,0,0.28125,,,0.09590285457670689,,,0.7896547808470075,,,0.7896547808470075,,,0.0
n4-0-n8-0-skip1-0.25,[4],1,2,512.0,140,0,0.25,,,0.09049413166940212,,,0.8086561891701225,,,0.8086561891701225,,,0.0
n4-0-n8-0-skip1-0.21875,[4],1,2,512.0,140,0,0.21875,,,0.08230994641780853,,,0.8357060612146661,,,0.8357060612146661,,,0.0
n4-0-n8-0-skip1-0.1875,[4],1,2,512.0,140,0,0.1875,,,0.07530911825597286,,,0.8593134202199281,,,0.8593134202199281,,,0.0
n4-0-n8-0-skip1-0.15625,[4],1,2,512.0,140,0,0.15625,,,0.06877372600138187,,,0.8792776063760767,,,0.8792776063760767,,,0.0
n4-0-n8-0-skip1-0.125,[4],1,2,512.0,140,0,0.125,,,0.06099442671984434,,,0.9046546514155873,,,0.9046546514155873,,,0.0
n4-0-n8-0-skip1-0.09375,[4],1,2,512.0,140,0,0.09375,,,0.05338459648191929,,,0.9305565237873399,,,0.9305565237873399,,,0.0
n4-0-n8-0-skip1-0.0625,[4],1,2,512.0,140,0,0.0625,,,0.04694431833922863,,,0.9517525642621157,,,0.9517525642621157,,,0.0
n4-0-n8-0-skip1-0.03125,[4],1,2,512.0,140,0,0.03125,,,0.039966762997210026,,,0.9752819386930931,,,0.9752819386930931,,,0.0
n4-0-n8-0-skip1-0.0,[4],1,2,512.0,140,0,0.0,,,0.03280515130609274,,,0.9987930560585976,,,0.9987930560585976,,,0.0
n4-0-n8-0-skip1,[4],1,2,512.0,140,0,1.0,0.03243323794255654,0.03188489703461528,,0.9975495292470602,0.9976247264429835,,0.9976247264429835,0.9975495292470602,,0.0,0.0,
n4-0-n8-0-skip0-1.0,[4],0,2,512.0,140,0,1.0,,,0.2589983269572258,,,0.24807803088929284,,,0.24807803088929284,,,0.0
n4-0-n8-0-skip0-0.96875,[4],0,2,512.0,140,0,0.96875,,,0.2483190819621086,,,0.28426815358301943,,,0.28426815358301943,,,0.0
n4-0-n8-0-skip0-0.9375,[4],0,2,512.0,140,0,0.9375,,,0.24409929662942886,,,0.2978174683329654,,,0.2978174683329654,,,0.0
n4-0-n8-0-skip0-0.90625,[4],0,2,512.0,140,0,0.90625,,,0.23613553494215012,,,0.32446731463775297,,,0.32446731463775297,,,0.0
n4-0-n8-0-skip0-0.875,[4],0,2,512.0,140,0,0.875,,,0.2287452481687069,,,0.3473015234307266,,,0.3473015234307266,,,0.0
n4-0-n8-0-skip0-0.84375,[4],0,2,512.0,140,0,0.84375,,,0.22325250878930092,,,0.3680814096165955,,,0.3680814096165955,,,0.0
n4-0-n8-0-skip0-0.8125,[4],0,2,512.0,140,0,0.8125,,,0.21576927602291107,,,0.38978123125342923,,,0.38978123125342923,,,0.0
n4-0-n8-0-skip0-0.78125,[4],0,2,512.0,140,0,0.78125,,,0.20917366072535515,,,0.4142619032488818,,,0.4142619032488818,,,0.0
n4-0-n8-0-skip0-0.75,[4],0,2,512.0,140,0,0.75,,,0.20215696468949318,,,0.4354596239089885,,,0.4354596239089885,,,0.0
n4-0-n8-0-skip0-0.71875,[4],0,2,512.0,140,0,0.71875,,,0.19375541433691978,,,0.4635189516375089,,,0.4635189516375089,,,0.0
n4-0-n8-0-skip0-0.6875,[4],0,2,512.0,140,0,0.6875,,,0.18699363246560097,,,0.486676193309219,,,0.486676193309219,,,0.0
n4-0-n8-0-skip0-0.65625,[4],0,2,512.0,140,0,0.65625,,,0.1811940148472786,,,0.5055510924844567,,,0.5055510924844567,,,0.0
n4-0-n8-0-skip0-0.625,[4],0,2,512.0,140,0,0.625,,,0.17449882626533508,,,0.5305940742906576,,,0.5305940742906576,,,0.0
n4-0-n8-0-skip0-0.59375,[4],0,2,512.0,140,0,0.59375,,,0.16607654467225075,,,0.5563048348551154,,,0.5563048348551154,,,0.0
n4-0-n8-0-skip0-0.5625,[4],0,2,512.0,140,0,0.5625,,,0.15742865949869156,,,0.5850904229811318,,,0.5850904229811318,,,0.0
n4-0-n8-0-skip0-0.53125,[4],0,2,512.0,140,0,0.53125,,,0.15185295045375824,,,0.6015868736638434,,,0.6015868736638434,,,0.0
n4-0-n8-0-skip0-0.5,[4],0,2,512.0,140,0,0.5,,,0.1437506601214409,,,0.6296377645367478,,,0.6296377645367478,,,0.0
n4-0-n8-0-skip0-0.46875,[4],0,2,512.0,140,0,0.46875,,,0.1374768614768982,,,0.6515216016004522,,,0.6515216016004522,,,0.0
n4-0-n8-0-skip0-0.4375,[4],0,2,512.0,140,0,0.4375,,,0.1325492337346077,,,0.6665920324031545,,,0.6665920324031545,,,0.0
n4-0-n8-0-skip0-0.40625,[4],0,2,512.0,140,0,0.40625,,,0.1246158666908741,,,0.6966609924968623,,,0.6966609924968623,,,0.0
n4-0-n8-0-skip0-0.375,[4],0,2,512.0,140,0,0.375,,,0.11811478063464165,,,0.7165976190721615,,,0.7165976190721615,,,0.0
n4-0-n8-0-skip0-0.34375,[4],0,2,512.0,140,0,0.34375,,,0.1114280354231596,,,0.7384681988750763,,,0.7384681988750763,,,0.0
n4-0-n8-0-skip0-0.3125,[4],0,2,512.0,140,0,0.3125,,,0.10382861644029617,,,0.7639541804646567,,,0.7639541804646567,,,0.0
n4-0-n8-0-skip0-0.28125,[4],0,2,512.0,140,0,0.28125,,,0.09590285457670689,,,0.7896547808470075,,,0.7896547808470075,,,0.0
n4-0-n8-0-skip0-0.25,[4],0,2,512.0,140,0,0.25,,,0.09049413166940212,,,0.8086561891701225,,,0.8086561891701225,,,0.0
n4-0-n8-0-skip0-0.21875,[4],0,2,512.0,140,0,0.21875,,,0.08230994641780853,,,0.8357060612146661,,,0.8357060612146661,,,0.0
n4-0-n8-0-skip0-0.1875,[4],0,2,512.0,140,0,0.1875,,,0.07530911825597286,,,0.8593134202199281,,,0.8593134202199281,,,0.0
n4-0-n8-0-skip0-0.15625,[4],0,2,512.0,140,0,0.15625,,,0.06877372600138187,,,0.8792776063760767,,,0.8792776063760767,,,0.0
n4-0-n8-0-skip0-0.125,[4],0,2,512.0,140,0,0.125,,,0.06099442671984434,,,0.9046546514155873,,,0.9046546514155873,,,0.0
n4-0-n8-0-skip0-0.09375,[4],0,2,512.0,140,0,0.09375,,,0.05338459648191929,,,0.9305565237873399,,,0.9305565237873399,,,0.0
n4-0-n8-0-skip0-0.0625,[4],0,2,512.0,140,0,0.0625,,,0.04694431833922863,,,0.9517525642621157,,,0.9517525642621157,,,0.0
n4-0-n8-0-skip0-0.03125,[4],0,2,512.0,140,0,0.03125,,,0.039966762997210026,,,0.9752819386930931,,,0.9752819386930931,,,0.0
n4-0-n8-0-skip0-0.0,[4],0,2,512.0,140,0,0.0,,,0.03280515130609274,,,0.9987930560585976,,,0.9987930560585976,,,0.0
n4-0-n8-0-skip0,[4],0,2,512.0,140,0,0.96875,0.03243323794255654,0.03188489703461528,,0.9975495292470602,0.9976247264429835,,0.9976247264429835,0.9975495292470602,,0.0,0.0,
